id,nombre_cientifico,id_dicc_especies,nombre_cientifico.1,kingdom,phylum,subphylum,class,order,family,genus
23969,Saxicola torquata,306,Saxicola torquata,Metazoa,Chordata,Craniata,Aves,Passeriformes,Muscicapidae,Saxicola
23970,Emberiza cia,466,Emberiza cia,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Emberiza
23971,Saxicola torquata,306,Saxicola torquata,Metazoa,Chordata,Craniata,Aves,Passeriformes,Muscicapidae,Saxicola
23972,Carduelis cannabina,447,Carduelis cannabina,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Carduelis
23973,Emberiza cia,466,Emberiza cia,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Emberiza
23935,Carduelis cannabina,447,Carduelis cannabina,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Carduelis
23974,Turdus merula,293,Turdus merula,Metazoa,Chordata,Craniata,Aves,Passeriformes,Turdidae,Turdus
23975,Emberiza cia,466,Emberiza cia,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Emberiza
23976,Turdus merula,293,Turdus merula,Metazoa,Chordata,Craniata,Aves,Passeriformes,Turdidae,Turdus
23977,Saxicola torquata,306,Saxicola torquata,Metazoa,Chordata,Craniata,Aves,Passeriformes,Muscicapidae,Saxicola
23978,Saxicola torquata,306,Saxicola torquata,Metazoa,Chordata,Craniata,Aves,Passeriformes,Muscicapidae,Saxicola
23979,Sylvia conspicillata,321,Sylvia conspicillata,Metazoa,Chordata,Craniata,Aves,Passeriformes,Sylviidae,Sylvia
23980,Hippolais polyglotta,347,Hippolais polyglotta,Metazoa,Chordata,Craniata,Aves,Passeriformes,Sylviidae,Hippolais
23981,Saxicola torquata,306,Saxicola torquata,Metazoa,Chordata,Craniata,Aves,Passeriformes,Muscicapidae,Saxicola
23982,Phoenicurus ochruros,304,Phoenicurus ochruros,Metazoa,Chordata,Craniata,Aves,Passeriformes,Muscicapidae,Phoenicurus
23983,Hippolais polyglotta,347,Hippolais polyglotta,Metazoa,Chordata,Craniata,Aves,Passeriformes,Sylviidae,Hippolais
23984,Carduelis cannabina,447,Carduelis cannabina,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Carduelis
23985,Saxicola torquata,306,Saxicola torquata,Metazoa,Chordata,Craniata,Aves,Passeriformes,Muscicapidae,Saxicola
23986,Saxicola torquata,306,Saxicola torquata,Metazoa,Chordata,Craniata,Aves,Passeriformes,Muscicapidae,Saxicola
23987,Serinus serinus,442,Serinus serinus,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Serinus
23988,Saxicola torquata,306,Saxicola torquata,Metazoa,Chordata,Craniata,Aves,Passeriformes,Muscicapidae,Saxicola
23989,Saxicola torquata,306,Saxicola torquata,Metazoa,Chordata,Craniata,Aves,Passeriformes,Muscicapidae,Saxicola
23990,Emberiza cia,466,Emberiza cia,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Emberiza
23991,Emberiza cia,466,Emberiza cia,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Emberiza
23992,Emberiza cia,466,Emberiza cia,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Emberiza
23993,Emberiza cia,466,Emberiza cia,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Emberiza
23994,Emberiza cia,466,Emberiza cia,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Emberiza
23995,Emberiza cia,466,Emberiza cia,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Emberiza
23996,Carduelis cannabina,447,Carduelis cannabina,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Carduelis
23997,Carduelis cannabina,447,Carduelis cannabina,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Carduelis
23998,Sylvia conspicillata,321,Sylvia conspicillata,Metazoa,Chordata,Craniata,Aves,Passeriformes,Sylviidae,Sylvia
23999,Parus major,371,Parus major,Metazoa,Chordata,Craniata,Aves,Passeriformes,Paridae,Parus
24000,Saxicola torquata,306,Saxicola torquata,Metazoa,Chordata,Craniata,Aves,Passeriformes,Muscicapidae,Saxicola
24001,Saxicola torquata,306,Saxicola torquata,Metazoa,Chordata,Craniata,Aves,Passeriformes,Muscicapidae,Saxicola
24002,Hippolais polyglotta,347,Hippolais polyglotta,Metazoa,Chordata,Craniata,Aves,Passeriformes,Sylviidae,Hippolais
24003,Emberiza cia,466,Emberiza cia,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Emberiza
24004,Sylvia conspicillata,321,Sylvia conspicillata,Metazoa,Chordata,Craniata,Aves,Passeriformes,Sylviidae,Sylvia
24005,Emberiza cia,466,Emberiza cia,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Emberiza
24006,Saxicola torquata,306,Saxicola torquata,Metazoa,Chordata,Craniata,Aves,Passeriformes,Muscicapidae,Saxicola
24007,Sylvia conspicillata,321,Sylvia conspicillata,Metazoa,Chordata,Craniata,Aves,Passeriformes,Sylviidae,Sylvia
24008,Emberiza cia,466,Emberiza cia,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Emberiza
24009,Carduelis cannabina,447,Carduelis cannabina,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Carduelis
24010,Saxicola torquata,306,Saxicola torquata,Metazoa,Chordata,Craniata,Aves,Passeriformes,Muscicapidae,Saxicola
24011,Saxicola torquata,306,Saxicola torquata,Metazoa,Chordata,Craniata,Aves,Passeriformes,Muscicapidae,Saxicola
24012,Sylvia conspicillata,321,Sylvia conspicillata,Metazoa,Chordata,Craniata,Aves,Passeriformes,Sylviidae,Sylvia
24013,Saxicola torquata,306,Saxicola torquata,Metazoa,Chordata,Craniata,Aves,Passeriformes,Muscicapidae,Saxicola
26081,Troglodytes troglodytes,282,Troglodytes troglodytes,Metazoa,Chordata,Craniata,Aves,Passeriformes,Certhiidae,Troglodytes
24014,Emberiza cia,466,Emberiza cia,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Emberiza
24015,Emberiza cia,466,Emberiza cia,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Emberiza
24016,Emberiza cia,466,Emberiza cia,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Emberiza
24017,Serinus serinus,442,Serinus serinus,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Serinus
24018,Hippolais polyglotta,347,Hippolais polyglotta,Metazoa,Chordata,Craniata,Aves,Passeriformes,Sylviidae,Hippolais
24019,Sylvia conspicillata,321,Sylvia conspicillata,Metazoa,Chordata,Craniata,Aves,Passeriformes,Sylviidae,Sylvia
24020,Emberiza cia,466,Emberiza cia,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Emberiza
24021,Saxicola torquata,306,Saxicola torquata,Metazoa,Chordata,Craniata,Aves,Passeriformes,Muscicapidae,Saxicola
24022,Carduelis cannabina,447,Carduelis cannabina,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Carduelis
24023,Saxicola torquata,306,Saxicola torquata,Metazoa,Chordata,Craniata,Aves,Passeriformes,Muscicapidae,Saxicola
24024,Serinus serinus,442,Serinus serinus,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Serinus
24025,Emberiza cia,466,Emberiza cia,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Emberiza
24026,Saxicola torquata,306,Saxicola torquata,Metazoa,Chordata,Craniata,Aves,Passeriformes,Muscicapidae,Saxicola
24027,Carduelis cannabina,447,Carduelis cannabina,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Carduelis
24028,Emberiza cia,466,Emberiza cia,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Emberiza
24029,Anthus campestris,264,Anthus campestris,Metazoa,Chordata,Craniata,Aves,Passeriformes,Motacillidae,Anthus
24030,Sylvia conspicillata,321,Sylvia conspicillata,Metazoa,Chordata,Craniata,Aves,Passeriformes,Sylviidae,Sylvia
24031,Turdus merula,293,Turdus merula,Metazoa,Chordata,Craniata,Aves,Passeriformes,Turdidae,Turdus
24032,Carduelis cannabina,447,Carduelis cannabina,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Carduelis
24033,Saxicola torquata,306,Saxicola torquata,Metazoa,Chordata,Craniata,Aves,Passeriformes,Muscicapidae,Saxicola
24034,Emberiza cia,466,Emberiza cia,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Emberiza
24035,Saxicola torquata,306,Saxicola torquata,Metazoa,Chordata,Craniata,Aves,Passeriformes,Muscicapidae,Saxicola
24036,Emberiza cia,466,Emberiza cia,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Emberiza
24038,Saxicola torquata,306,Saxicola torquata,Metazoa,Chordata,Craniata,Aves,Passeriformes,Muscicapidae,Saxicola
24039,Hippolais polyglotta,347,Hippolais polyglotta,Metazoa,Chordata,Craniata,Aves,Passeriformes,Sylviidae,Hippolais
24040,Sylvia,317,Sylvia,Metazoa,Chordata,Craniata,Aves,Passeriformes,Sylviidae,Sylvia
24041,Phylloscopus,349,Phylloscopus,Metazoa,Chordata,Craniata,Aves,Passeriformes,Phylloscopidae,Phylloscopus
24042,Emberiza cia,466,Emberiza cia,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Emberiza
24043,Saxicola torquata,306,Saxicola torquata,Metazoa,Chordata,Craniata,Aves,Passeriformes,Muscicapidae,Saxicola
24044,Hippolais polyglotta,347,Hippolais polyglotta,Metazoa,Chordata,Craniata,Aves,Passeriformes,Sylviidae,Hippolais
24045,Emberiza cia,466,Emberiza cia,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Emberiza
24046,Hippolais polyglotta,347,Hippolais polyglotta,Metazoa,Chordata,Craniata,Aves,Passeriformes,Sylviidae,Hippolais
24047,Emberiza cia,466,Emberiza cia,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Emberiza
24049,Serinus serinus,442,Serinus serinus,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Serinus
24050,Hippolais polyglotta,347,Hippolais polyglotta,Metazoa,Chordata,Craniata,Aves,Passeriformes,Sylviidae,Hippolais
24051,Turdus merula,293,Turdus merula,Metazoa,Chordata,Craniata,Aves,Passeriformes,Turdidae,Turdus
24052,Cyanistes caeruleus,375,Cyanistes caeruleus,Metazoa,Chordata,Craniata,Aves,Passeriformes,Paridae,Cyanistes
24053,Emberiza cia,466,Emberiza cia,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Emberiza
24054,Hippolais polyglotta,347,Hippolais polyglotta,Metazoa,Chordata,Craniata,Aves,Passeriformes,Sylviidae,Hippolais
24055,Emberiza cia,466,Emberiza cia,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Emberiza
24056,Emberiza cia,466,Emberiza cia,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Emberiza
24057,Emberiza cia,466,Emberiza cia,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Emberiza
24058,Hippolais polyglotta,347,Hippolais polyglotta,Metazoa,Chordata,Craniata,Aves,Passeriformes,Sylviidae,Hippolais
24059,Emberiza cia,466,Emberiza cia,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Emberiza
24060,Hippolais polyglotta,347,Hippolais polyglotta,Metazoa,Chordata,Craniata,Aves,Passeriformes,Sylviidae,Hippolais
24061,Emberiza cia,466,Emberiza cia,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Emberiza
24062,Serinus serinus,442,Serinus serinus,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Serinus
24063,Carduelis cannabina,447,Carduelis cannabina,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Carduelis
24064,Saxicola torquata,306,Saxicola torquata,Metazoa,Chordata,Craniata,Aves,Passeriformes,Muscicapidae,Saxicola
24065,Turdus merula,293,Turdus merula,Metazoa,Chordata,Craniata,Aves,Passeriformes,Turdidae,Turdus
24066,Cyanistes caeruleus,375,Cyanistes caeruleus,Metazoa,Chordata,Craniata,Aves,Passeriformes,Paridae,Cyanistes
24067,Saxicola torquata,306,Saxicola torquata,Metazoa,Chordata,Craniata,Aves,Passeriformes,Muscicapidae,Saxicola
24068,Phoenicurus ochruros,304,Phoenicurus ochruros,Metazoa,Chordata,Craniata,Aves,Passeriformes,Muscicapidae,Phoenicurus
24069,Emberiza cia,466,Emberiza cia,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Emberiza
24070,Serinus serinus,442,Serinus serinus,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Serinus
24071,Emberiza cia,466,Emberiza cia,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Emberiza
24072,Turdus merula,293,Turdus merula,Metazoa,Chordata,Craniata,Aves,Passeriformes,Turdidae,Turdus
24073,Cyanistes caeruleus,375,Cyanistes caeruleus,Metazoa,Chordata,Craniata,Aves,Passeriformes,Paridae,Cyanistes
24074,Sylvia conspicillata,321,Sylvia conspicillata,Metazoa,Chordata,Craniata,Aves,Passeriformes,Sylviidae,Sylvia
24075,Turdus merula,293,Turdus merula,Metazoa,Chordata,Craniata,Aves,Passeriformes,Turdidae,Turdus
24076,Carduelis cannabina,447,Carduelis cannabina,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Carduelis
24077,Serinus serinus,442,Serinus serinus,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Serinus
24078,Carduelis cannabina,447,Carduelis cannabina,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Carduelis
24079,Saxicola torquata,306,Saxicola torquata,Metazoa,Chordata,Craniata,Aves,Passeriformes,Muscicapidae,Saxicola
24080,Emberiza cia,466,Emberiza cia,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Emberiza
24081,Emberiza cia,466,Emberiza cia,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Emberiza
24082,Carduelis cannabina,447,Carduelis cannabina,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Carduelis
24083,Serinus serinus,442,Serinus serinus,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Serinus
24085,Emberiza cia,466,Emberiza cia,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Emberiza
24086,Saxicola torquata,306,Saxicola torquata,Metazoa,Chordata,Craniata,Aves,Passeriformes,Muscicapidae,Saxicola
24087,Emberiza cia,466,Emberiza cia,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Emberiza
24088,Saxicola torquata,306,Saxicola torquata,Metazoa,Chordata,Craniata,Aves,Passeriformes,Muscicapidae,Saxicola
24089,Saxicola torquata,306,Saxicola torquata,Metazoa,Chordata,Craniata,Aves,Passeriformes,Muscicapidae,Saxicola
24090,Saxicola torquata,306,Saxicola torquata,Metazoa,Chordata,Craniata,Aves,Passeriformes,Muscicapidae,Saxicola
24092,Saxicola torquata,306,Saxicola torquata,Metazoa,Chordata,Craniata,Aves,Passeriformes,Muscicapidae,Saxicola
24093,Emberiza cia,466,Emberiza cia,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Emberiza
24094,Troglodytes troglodytes,282,Troglodytes troglodytes,Metazoa,Chordata,Craniata,Aves,Passeriformes,Certhiidae,Troglodytes
24095,Serinus serinus,442,Serinus serinus,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Serinus
24096,Saxicola torquata,306,Saxicola torquata,Metazoa,Chordata,Craniata,Aves,Passeriformes,Muscicapidae,Saxicola
24097,Emberiza cia,466,Emberiza cia,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Emberiza
24098,Saxicola torquata,306,Saxicola torquata,Metazoa,Chordata,Craniata,Aves,Passeriformes,Muscicapidae,Saxicola
24099,Carduelis cannabina,447,Carduelis cannabina,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Carduelis
24101,Phoenicurus ochruros,304,Phoenicurus ochruros,Metazoa,Chordata,Craniata,Aves,Passeriformes,Muscicapidae,Phoenicurus
24102,Phoenicurus ochruros,304,Phoenicurus ochruros,Metazoa,Chordata,Craniata,Aves,Passeriformes,Muscicapidae,Phoenicurus
24103,Prunella collaris,286,Prunella collaris,Metazoa,Chordata,Craniata,Aves,Passeriformes,Passeridae,Prunella
24104,Phoenicurus ochruros,304,Phoenicurus ochruros,Metazoa,Chordata,Craniata,Aves,Passeriformes,Muscicapidae,Phoenicurus
24105,Prunella collaris,286,Prunella collaris,Metazoa,Chordata,Craniata,Aves,Passeriformes,Passeridae,Prunella
24106,Phoenicurus ochruros,304,Phoenicurus ochruros,Metazoa,Chordata,Craniata,Aves,Passeriformes,Muscicapidae,Phoenicurus
24107,Prunella collaris,286,Prunella collaris,Metazoa,Chordata,Craniata,Aves,Passeriformes,Passeridae,Prunella
24108,Prunella collaris,286,Prunella collaris,Metazoa,Chordata,Craniata,Aves,Passeriformes,Passeridae,Prunella
24109,Phoenicurus ochruros,304,Phoenicurus ochruros,Metazoa,Chordata,Craniata,Aves,Passeriformes,Muscicapidae,Phoenicurus
24110,Phoenicurus ochruros,304,Phoenicurus ochruros,Metazoa,Chordata,Craniata,Aves,Passeriformes,Muscicapidae,Phoenicurus
24111,Prunella collaris,286,Prunella collaris,Metazoa,Chordata,Craniata,Aves,Passeriformes,Passeridae,Prunella
24112,Carduelis cannabina,447,Carduelis cannabina,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Carduelis
24113,Prunella collaris,286,Prunella collaris,Metazoa,Chordata,Craniata,Aves,Passeriformes,Passeridae,Prunella
24114,Prunella collaris,286,Prunella collaris,Metazoa,Chordata,Craniata,Aves,Passeriformes,Passeridae,Prunella
24115,Prunella collaris,286,Prunella collaris,Metazoa,Chordata,Craniata,Aves,Passeriformes,Passeridae,Prunella
24116,Prunella collaris,286,Prunella collaris,Metazoa,Chordata,Craniata,Aves,Passeriformes,Passeridae,Prunella
24117,Prunella collaris,286,Prunella collaris,Metazoa,Chordata,Craniata,Aves,Passeriformes,Passeridae,Prunella
24118,Pyrrhocorax pyrrhocorax,426,Pyrrhocorax pyrrhocorax,Metazoa,Chordata,Craniata,Aves,Passeriformes,Corvidae,Pyrrhocorax
24119,Prunella collaris,286,Prunella collaris,Metazoa,Chordata,Craniata,Aves,Passeriformes,Passeridae,Prunella
24120,Phoenicurus ochruros,304,Phoenicurus ochruros,Metazoa,Chordata,Craniata,Aves,Passeriformes,Muscicapidae,Phoenicurus
24121,Phoenicurus ochruros,304,Phoenicurus ochruros,Metazoa,Chordata,Craniata,Aves,Passeriformes,Muscicapidae,Phoenicurus
24122,Pyrrhocorax pyrrhocorax,426,Pyrrhocorax pyrrhocorax,Metazoa,Chordata,Craniata,Aves,Passeriformes,Corvidae,Pyrrhocorax
24123,Prunella collaris,286,Prunella collaris,Metazoa,Chordata,Craniata,Aves,Passeriformes,Passeridae,Prunella
24124,Prunella collaris,286,Prunella collaris,Metazoa,Chordata,Craniata,Aves,Passeriformes,Passeridae,Prunella
24125,Carduelis cannabina,447,Carduelis cannabina,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Carduelis
24126,Phoenicurus ochruros,304,Phoenicurus ochruros,Metazoa,Chordata,Craniata,Aves,Passeriformes,Muscicapidae,Phoenicurus
24127,Prunella collaris,286,Prunella collaris,Metazoa,Chordata,Craniata,Aves,Passeriformes,Passeridae,Prunella
24128,Alauda arvensis,234,Alauda arvensis,Metazoa,Chordata,Craniata,Aves,Passeriformes,Alaudidae,Alauda
24129,Alauda arvensis,234,Alauda arvensis,Metazoa,Chordata,Craniata,Aves,Passeriformes,Alaudidae,Alauda
24130,Anthus campestris,264,Anthus campestris,Metazoa,Chordata,Craniata,Aves,Passeriformes,Motacillidae,Anthus
24131,Saxicola torquata,306,Saxicola torquata,Metazoa,Chordata,Craniata,Aves,Passeriformes,Muscicapidae,Saxicola
24132,Alauda arvensis,234,Alauda arvensis,Metazoa,Chordata,Craniata,Aves,Passeriformes,Alaudidae,Alauda
24133,Alauda arvensis,234,Alauda arvensis,Metazoa,Chordata,Craniata,Aves,Passeriformes,Alaudidae,Alauda
24134,Serinus serinus,442,Serinus serinus,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Serinus
24135,Oenanthe oenanthe,309,Oenanthe oenanthe,Metazoa,Chordata,Craniata,Aves,Passeriformes,Muscicapidae,Oenanthe
24136,Alauda arvensis,234,Alauda arvensis,Metazoa,Chordata,Craniata,Aves,Passeriformes,Alaudidae,Alauda
24137,Alauda arvensis,234,Alauda arvensis,Metazoa,Chordata,Craniata,Aves,Passeriformes,Alaudidae,Alauda
24138,Alauda arvensis,234,Alauda arvensis,Metazoa,Chordata,Craniata,Aves,Passeriformes,Alaudidae,Alauda
24139,Alauda arvensis,234,Alauda arvensis,Metazoa,Chordata,Craniata,Aves,Passeriformes,Alaudidae,Alauda
24140,Alauda arvensis,234,Alauda arvensis,Metazoa,Chordata,Craniata,Aves,Passeriformes,Alaudidae,Alauda
24141,Serinus serinus,442,Serinus serinus,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Serinus
24142,Alauda arvensis,234,Alauda arvensis,Metazoa,Chordata,Craniata,Aves,Passeriformes,Alaudidae,Alauda
24143,Alauda arvensis,234,Alauda arvensis,Metazoa,Chordata,Craniata,Aves,Passeriformes,Alaudidae,Alauda
24144,Alauda arvensis,234,Alauda arvensis,Metazoa,Chordata,Craniata,Aves,Passeriformes,Alaudidae,Alauda
24145,Alauda arvensis,234,Alauda arvensis,Metazoa,Chordata,Craniata,Aves,Passeriformes,Alaudidae,Alauda
24146,Oenanthe oenanthe,309,Oenanthe oenanthe,Metazoa,Chordata,Craniata,Aves,Passeriformes,Muscicapidae,Oenanthe
24147,Anthus campestris,264,Anthus campestris,Metazoa,Chordata,Craniata,Aves,Passeriformes,Motacillidae,Anthus
24148,Anthus campestris,264,Anthus campestris,Metazoa,Chordata,Craniata,Aves,Passeriformes,Motacillidae,Anthus
24149,Alauda arvensis,234,Alauda arvensis,Metazoa,Chordata,Craniata,Aves,Passeriformes,Alaudidae,Alauda
24150,Anthus campestris,264,Anthus campestris,Metazoa,Chordata,Craniata,Aves,Passeriformes,Motacillidae,Anthus
24151,Oenanthe oenanthe,309,Oenanthe oenanthe,Metazoa,Chordata,Craniata,Aves,Passeriformes,Muscicapidae,Oenanthe
24152,Alauda arvensis,234,Alauda arvensis,Metazoa,Chordata,Craniata,Aves,Passeriformes,Alaudidae,Alauda
24153,Alauda arvensis,234,Alauda arvensis,Metazoa,Chordata,Craniata,Aves,Passeriformes,Alaudidae,Alauda
24154,Alauda arvensis,234,Alauda arvensis,Metazoa,Chordata,Craniata,Aves,Passeriformes,Alaudidae,Alauda
24155,Anthus campestris,264,Anthus campestris,Metazoa,Chordata,Craniata,Aves,Passeriformes,Motacillidae,Anthus
24156,Carduelis cannabina,447,Carduelis cannabina,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Carduelis
24157,Oenanthe oenanthe,309,Oenanthe oenanthe,Metazoa,Chordata,Craniata,Aves,Passeriformes,Muscicapidae,Oenanthe
24158,Anthus campestris,264,Anthus campestris,Metazoa,Chordata,Craniata,Aves,Passeriformes,Motacillidae,Anthus
24159,Pyrrhocorax pyrrhocorax,426,Pyrrhocorax pyrrhocorax,Metazoa,Chordata,Craniata,Aves,Passeriformes,Corvidae,Pyrrhocorax
24160,Anthus campestris,264,Anthus campestris,Metazoa,Chordata,Craniata,Aves,Passeriformes,Motacillidae,Anthus
