id;nombre_cientifico;numero;distancia;desplazamiento;adis_transecto_id;fechai;fechaf;adis_visita_id;id_dicc_especies
284;Turdus merula;1;660;5;4;2007-11-30 16:00:00;2007-11-30 17:00:00;41;293
285;Turdus merula;1;1120;5;4;2007-11-30 16:00:00;2007-11-30 17:00:00;41;293
286;Garrulus glandarius;2;1770;5;4;2007-11-30 16:00:00;2007-11-30 17:00:00;41;433
287;Turdus merula;2;1770;5;4;2007-11-30 16:00:00;2007-11-30 17:00:00;41;293
288;Turdus merula;2;1770;15;4;2007-11-30 16:00:00;2007-11-30 17:00:00;41;293
289;Turdus iliacus;4;2080;15;4;2007-11-30 16:00:00;2007-11-30 17:00:00;41;291
290;Garrulus glandarius;2;2130;45;4;2007-11-30 16:00:00;2007-11-30 17:00:00;41;433
291;Garrulus glandarius;1;2130;15;4;2007-11-30 16:00:00;2007-11-30 17:00:00;41;433
292;Turdus iliacus;2;2070;25;4;2007-11-30 16:00:00;2007-11-30 17:00:00;41;291
293;Turdus iliacus;7;650;15;4;2007-12-12 15:38:00;2007-12-12 16:40:00;42;291
294;Garrulus glandarius;1;650;5;4;2007-12-12 15:38:00;2007-12-12 16:40:00;42;433
295;Turdus merula;2;650;25;4;2007-12-12 15:38:00;2007-12-12 16:40:00;42;293
296;Turdus merula;1;650;5;4;2007-12-12 15:38:00;2007-12-12 16:40:00;42;293
297;Turdus merula;1;870;45;4;2007-12-12 15:38:00;2007-12-12 16:40:00;42;293
298;Turdus merula;1;1490;25;4;2007-12-12 15:38:00;2007-12-12 16:40:00;42;293
299;Turdus merula;2;2030;15;4;2007-12-12 15:38:00;2007-12-12 16:40:00;42;293
300;Fringilla coelebs;1;30;5;12;2008-03-14 10:25:00;2008-03-14 11:56:00;43;436
301;Parus major;2;160;15;12;2008-03-14 10:25:00;2008-03-14 11:56:00;43;371
302;Parus major;1;200;5;12;2008-03-14 10:25:00;2008-03-14 11:56:00;43;371
303;Fringilla coelebs;1;274;5;12;2008-03-14 10:25:00;2008-03-14 11:56:00;43;436
304;Turdus viscivorus;1;274;5;12;2008-03-14 10:25:00;2008-03-14 11:56:00;43;289
305;Parus major;2;290;5;12;2008-03-14 10:25:00;2008-03-14 11:56:00;43;371
306;Cyanistes caeruleus;1;290;5;12;2008-03-14 10:25:00;2008-03-14 11:56:00;43;375
307;Cyanistes caeruleus;1;480;5;12;2008-03-14 10:25:00;2008-03-14 11:56:00;43;375
308;Emberiza cia;1;580;5;12;2008-03-14 10:25:00;2008-03-14 11:56:00;43;466
309;Cyanistes caeruleus;2;708;5;12;2008-03-14 10:25:00;2008-03-14 11:56:00;43;375
310;Picus viridis;1;760;45;12;2008-03-14 10:25:00;2008-03-14 11:56:00;43;854
311;Parus major;2;770;5;12;2008-03-14 10:25:00;2008-03-14 11:56:00;43;371
312;Pica pica;1;860;45;12;2008-03-14 10:25:00;2008-03-14 11:56:00;43;431
313;Pica pica;2;940;45;12;2008-03-14 10:25:00;2008-03-14 11:56:00;43;431
314;Turdus viscivorus;2;980;45;12;2008-03-14 10:25:00;2008-03-14 11:56:00;43;289
315;Columba palumbus;1;1240;5;12;2008-03-14 10:25:00;2008-03-14 11:56:00;43;796
316;Cyanistes caeruleus;3;1340;15;12;2008-03-14 10:25:00;2008-03-14 11:56:00;43;375
317;Cyanistes caeruleus;1;1400;5;12;2008-03-14 10:25:00;2008-03-14 11:56:00;43;375
318;Cyanistes caeruleus;3;1470;25;12;2008-03-14 10:25:00;2008-03-14 11:56:00;43;375
319;Turdus merula;1;1490;5;12;2008-03-14 10:25:00;2008-03-14 11:56:00;43;293
320;Pica pica;2;1550;5;12;2008-03-14 10:25:00;2008-03-14 11:56:00;43;431
321;Cyanistes caeruleus;1;1550;5;12;2008-03-14 10:25:00;2008-03-14 11:56:00;43;375
322;Turdus merula;1;1680;5;12;2008-03-14 10:25:00;2008-03-14 11:56:00;43;293
323;Cyanistes caeruleus;2;1700;15;12;2008-03-14 10:25:00;2008-03-14 11:56:00;43;375
324;Parus major;1;1700;5;12;2008-03-14 10:25:00;2008-03-14 11:56:00;43;371
325;Fringilla coelebs;1;1720;35;12;2008-03-14 10:25:00;2008-03-14 11:56:00;43;436
326;Turdus merula;1;1770;5;12;2008-03-14 10:25:00;2008-03-14 11:56:00;43;293
327;Erithacus rubecula;1;1790;5;12;2008-03-14 10:25:00;2008-03-14 11:56:00;43;296
328;Parus major;1;1810;5;12;2008-03-14 10:25:00;2008-03-14 11:56:00;43;371
329;Turdus merula;1;1870;5;12;2008-03-14 10:25:00;2008-03-14 11:56:00;43;293
330;Emberiza cia;2;1960;5;12;2008-03-14 10:25:00;2008-03-14 11:56:00;43;466
331;Parus major;1;1960;5;12;2008-03-14 10:25:00;2008-03-14 11:56:00;43;371
332;Turdus merula;1;1980;5;12;2008-03-14 10:25:00;2008-03-14 11:56:00;43;293
333;Turdus merula;1;2000;5;12;2008-03-14 10:25:00;2008-03-14 11:56:00;43;293
334;Parus major;1;2000;5;12;2008-03-14 10:25:00;2008-03-14 11:56:00;43;371
335;Turdus viscivorus;2;2100;25;12;2008-03-14 10:25:00;2008-03-14 11:56:00;43;289
336;Parus major;1;2210;5;12;2008-03-14 10:25:00;2008-03-14 11:56:00;43;371
337;Turdus merula;1;2430;5;12;2008-03-14 10:25:00;2008-03-14 11:56:00;43;293
338;Certhia brachydactyla;2;15;5;12;2008-03-25 09:00:00;2008-03-25 10:32:00;44;392
339;Fringilla coelebs;1;40;5;12;2008-03-25 09:00:00;2008-03-25 10:32:00;44;436
340;Parus major;1;86;5;12;2008-03-25 09:00:00;2008-03-25 10:32:00;44;371
341;Turdus viscivorus;1;110;15;12;2008-03-25 09:00:00;2008-03-25 10:32:00;44;289
342;Serinus citrinella;1;90;5;12;2008-03-25 09:00:00;2008-03-25 10:32:00;44;443
343;Certhia brachydactyla;1;180;5;12;2008-03-25 09:00:00;2008-03-25 10:32:00;44;392
344;Phoenicurus ochruros;1;185;15;12;2008-03-25 09:00:00;2008-03-25 10:32:00;44;304
345;Pica pica;1;215;5;12;2008-03-25 09:00:00;2008-03-25 10:32:00;44;431
346;Pica pica;2;280;5;12;2008-03-25 09:00:00;2008-03-25 10:32:00;44;431
347;Phoenicurus ochruros;1;370;15;12;2008-03-25 09:00:00;2008-03-25 10:32:00;44;304
348;Alectoris rufa;2;400;15;12;2008-03-25 09:00:00;2008-03-25 10:32:00;44;747
349;Parus major;2;420;5;12;2008-03-25 09:00:00;2008-03-25 10:32:00;44;371
350;Fringilla coelebs;1;430;5;12;2008-03-25 09:00:00;2008-03-25 10:32:00;44;436
351;Serinus serinus;1;460;15;12;2008-03-25 09:00:00;2008-03-25 10:32:00;44;442
352;Phoenicurus ochruros;1;470;5;12;2008-03-25 09:00:00;2008-03-25 10:32:00;44;304
353;Certhia brachydactyla;1;770;5;12;2008-03-25 09:00:00;2008-03-25 10:32:00;44;392
354;Cyanistes caeruleus;2;805;15;12;2008-03-25 09:00:00;2008-03-25 10:32:00;44;375
355;Pica pica;3;880;35;12;2008-03-25 09:00:00;2008-03-25 10:32:00;44;431
356;Turdus viscivorus;2;1100;15;12;2008-03-25 09:00:00;2008-03-25 10:32:00;44;289
357;Turdus viscivorus;1;940;45;12;2008-03-25 09:00:00;2008-03-25 10:32:00;44;289
358;Lullula arborea;1;940;45;12;2008-03-25 09:00:00;2008-03-25 10:32:00;44;236
359;Turdus merula;1;1100;5;12;2008-03-25 09:00:00;2008-03-25 10:32:00;44;293
360;Turdus merula;1;1100;25;12;2008-03-25 09:00:00;2008-03-25 10:32:00;44;293
361;Emberiza cia;1;1200;5;12;2008-03-25 09:00:00;2008-03-25 10:32:00;44;466
362;Alectoris rufa;2;1300;5;12;2008-03-25 09:00:00;2008-03-25 10:32:00;44;747
363;Parus major;1;1530;5;12;2008-03-25 09:00:00;2008-03-25 10:32:00;44;371
364;Aegithalos caudatus;1;1570;5;12;2008-03-25 09:00:00;2008-03-25 10:32:00;44;380
365;Sitta europaea;1;1570;5;12;2008-03-25 09:00:00;2008-03-25 10:32:00;44;386
366;Cyanistes caeruleus;1;1720;5;12;2008-03-25 09:00:00;2008-03-25 10:32:00;44;375
367;Certhia brachydactyla;1;1730;5;12;2008-03-25 09:00:00;2008-03-25 10:32:00;44;392
368;Turdus merula;1;1740;5;12;2008-03-25 09:00:00;2008-03-25 10:32:00;44;293
369;Columba palumbus;1;1850;5;12;2008-03-25 09:00:00;2008-03-25 10:32:00;44;796
370;Cyanistes caeruleus;1;1800;5;12;2008-03-25 09:00:00;2008-03-25 10:32:00;44;375
371;Columba palumbus;2;1870;5;12;2008-03-25 09:00:00;2008-03-25 10:32:00;44;796
372;Parus major;2;2000;15;12;2008-03-25 09:00:00;2008-03-25 10:32:00;44;371
373;Turdus merula;1;2080;15;12;2008-03-25 09:00:00;2008-03-25 10:32:00;44;293
374;Emberiza cirlus;1;2140;5;12;2008-03-25 09:00:00;2008-03-25 10:32:00;44;464
375;Erithacus rubecula;1;2140;5;12;2008-03-25 09:00:00;2008-03-25 10:32:00;44;296
376;Erithacus rubecula;1;2400;5;12;2008-03-25 09:00:00;2008-03-25 10:32:00;44;296
377;Phoenicurus ochruros;1;50;45;7;2008-03-13 09:04:00;2008-03-13 10:33:00;45;304
378;Saxicola torquata;1;200;15;7;2008-03-13 09:04:00;2008-03-13 10:33:00;45;306
379;Saxicola torquata;1;200;45;7;2008-03-13 09:04:00;2008-03-13 10:33:00;45;306
380;Saxicola torquata;1;200;25;7;2008-03-13 09:04:00;2008-03-13 10:33:00;45;306
381;Pica pica;6;280;45;7;2008-03-13 09:04:00;2008-03-13 10:33:00;45;431
382;Alauda arvensis;3;350;5;7;2008-03-13 09:04:00;2008-03-13 10:33:00;45;234
383;Alauda arvensis;1;270;5;7;2008-03-13 09:04:00;2008-03-13 10:33:00;45;234
384;Alectoris rufa;2;440;5;7;2008-03-13 09:04:00;2008-03-13 10:33:00;45;747
385;Alauda arvensis;1;460;15;7;2008-03-13 09:04:00;2008-03-13 10:33:00;45;234
386;Alauda arvensis;1;480;15;7;2008-03-13 09:04:00;2008-03-13 10:33:00;45;234
387;Alauda arvensis;3;550;35;7;2008-03-13 09:04:00;2008-03-13 10:33:00;45;234
388;Alectoris rufa;1;500;5;7;2008-03-13 09:04:00;2008-03-13 10:33:00;45;747
389;Alectoris rufa;1;800;15;7;2008-03-13 09:04:00;2008-03-13 10:33:00;45;747
390;Alauda arvensis;1;750;35;7;2008-03-13 09:04:00;2008-03-13 10:33:00;45;234
391;Alectoris rufa;1;870;5;7;2008-03-13 09:04:00;2008-03-13 10:33:00;45;747
392;Turdus torquatus;10;1090;15;7;2008-03-13 09:04:00;2008-03-13 10:33:00;45;294
393;Fringilla coelebs;2;1120;5;7;2008-03-13 09:04:00;2008-03-13 10:33:00;45;436
395;Carduelis carduelis;2;1170;15;7;2008-03-13 09:04:00;2008-03-13 10:33:00;45;446
397;Anthus spinoletta;1;1220;5;7;2008-03-13 09:04:00;2008-03-13 10:33:00;45;261
398;Periparus ater;1;1200;5;7;2008-03-13 09:04:00;2008-03-13 10:33:00;45;373
399;Fringilla coelebs;6;1200;15;7;2008-03-13 09:04:00;2008-03-13 10:33:00;45;436
400;Fringilla coelebs;1;1300;5;7;2008-03-13 09:04:00;2008-03-13 10:33:00;45;436
401;Turdus torquatus;1;1500;5;7;2008-03-13 09:04:00;2008-03-13 10:33:00;45;294
402;Alectoris rufa;2;1610;15;7;2008-03-13 09:04:00;2008-03-13 10:33:00;45;747
403;Turdus torquatus;1;1990;5;7;2008-03-13 09:04:00;2008-03-13 10:33:00;45;294
404;Turdus torquatus;4;2200;15;7;2008-03-13 09:04:00;2008-03-13 10:33:00;45;294
405;Turdus torquatus;4;2100;15;7;2008-03-13 09:04:00;2008-03-13 10:33:00;45;294
406;Alectoris rufa;2;2100;5;7;2008-03-13 09:04:00;2008-03-13 10:33:00;45;747
408;Emberiza cia;2;2250;5;7;2008-03-13 09:04:00;2008-03-13 10:33:00;45;466
409;Alauda arvensis;1;60;45;7;2008-03-28 09:52:00;2008-03-28 11:03:00;46;234
410;Phoenicurus ochruros;1;130;25;7;2008-03-28 09:52:00;2008-03-28 11:03:00;46;304
411;Alauda arvensis;1;145;45;7;2008-03-28 09:52:00;2008-03-28 11:03:00;46;234
412;Turdus torquatus;1;175;5;7;2008-03-28 09:52:00;2008-03-28 11:03:00;46;294
413;Turdus torquatus;1;290;5;7;2008-03-28 09:52:00;2008-03-28 11:03:00;46;294
414;Turdus torquatus;1;350;5;7;2008-03-28 09:52:00;2008-03-28 11:03:00;46;294
415;Alauda arvensis;1;380;25;7;2008-03-28 09:52:00;2008-03-28 11:03:00;46;234
416;Alauda arvensis;1;420;15;7;2008-03-28 09:52:00;2008-03-28 11:03:00;46;234
417;Alauda arvensis;3;540;5;7;2008-03-28 09:52:00;2008-03-28 11:03:00;46;234
418;Alauda arvensis;1;640;5;7;2008-03-28 09:52:00;2008-03-28 11:03:00;46;234
419;Alauda arvensis;1;740;5;7;2008-03-28 09:52:00;2008-03-28 11:03:00;46;234
420;Turdus torquatus;1;900;45;7;2008-03-28 09:52:00;2008-03-28 11:03:00;46;294
421;Alectoris rufa;2;1100;35;7;2008-03-28 09:52:00;2008-03-28 11:03:00;46;747
422;Emberiza cia;1;1140;5;7;2008-03-28 09:52:00;2008-03-28 11:03:00;46;466
423;Emberiza cia;1;1170;5;7;2008-03-28 09:52:00;2008-03-28 11:03:00;46;466
424;Turdus torquatus;1;1210;5;7;2008-03-28 09:52:00;2008-03-28 11:03:00;46;294
425;Phoenicurus ochruros;3;1210;15;7;2008-03-28 09:52:00;2008-03-28 11:03:00;46;304
426;Emberiza cia;2;1210;15;7;2008-03-28 09:52:00;2008-03-28 11:03:00;46;466
427;Turdus torquatus;1;1260;25;7;2008-03-28 09:52:00;2008-03-28 11:03:00;46;294
428;Emberiza cia;2;1260;15;7;2008-03-28 09:52:00;2008-03-28 11:03:00;46;466
429;Alectoris rufa;2;1330;5;7;2008-03-28 09:52:00;2008-03-28 11:03:00;46;747
430;Emberiza cia;2;1570;45;7;2008-03-28 09:52:00;2008-03-28 11:03:00;46;466
431;Saxicola torquata;2;1650;15;7;2008-03-28 09:52:00;2008-03-28 11:03:00;46;306
432;Turdus torquatus;1;1670;45;7;2008-03-28 09:52:00;2008-03-28 11:03:00;46;294
433;Alauda arvensis;1;1730;45;7;2008-03-28 09:52:00;2008-03-28 11:03:00;46;234
434;Saxicola torquata;2;2000;5;7;2008-03-28 09:52:00;2008-03-28 11:03:00;46;306
435;Emberiza cia;1;2000;5;7;2008-03-28 09:52:00;2008-03-28 11:03:00;46;466
437;Turdus merula;2;270;15;6;2008-03-12 16:39:00;2008-03-12 17:43:00;47;293
438;Pica pica;1;418;15;6;2008-03-12 16:39:00;2008-03-12 17:43:00;47;431
439;Saxicola torquata;1;528;5;6;2008-03-12 16:39:00;2008-03-12 17:43:00;47;306
440;Alectoris rufa;1;707;5;6;2008-03-12 16:39:00;2008-03-12 17:43:00;47;747
441;Saxicola torquata;1;890;15;6;2008-03-12 16:39:00;2008-03-12 17:43:00;47;306
442;Pica pica;1;1020;5;6;2008-03-12 16:39:00;2008-03-12 17:43:00;47;431
443;Phoenicurus ochruros;1;1020;5;6;2008-03-12 16:39:00;2008-03-12 17:43:00;47;304
444;Serinus serinus;1;1070;45;6;2008-03-12 16:39:00;2008-03-12 17:43:00;47;442
445;Pica pica;5;1400;45;6;2008-03-12 16:39:00;2008-03-12 17:43:00;47;431
446;Pica pica;2;1800;35;6;2008-03-12 16:39:00;2008-03-12 17:43:00;47;431
447;Columba palumbus;1;1950;15;6;2008-03-12 16:39:00;2008-03-12 17:43:00;47;796
448;Aegithalos caudatus;6;2060;5;6;2008-03-12 16:39:00;2008-03-12 17:43:00;47;380
449;Turdus merula;1;2000;5;6;2008-03-12 16:39:00;2008-03-12 17:43:00;47;293
450;Galerida theklae;3;1;15;6;2008-03-19 11:20:00;2008-03-19 12:10:00;48;239
451;Pica pica;1;10;45;6;2008-03-19 11:20:00;2008-03-19 12:10:00;48;431
452;Galerida theklae;1;20;15;6;2008-03-19 11:20:00;2008-03-19 12:10:00;48;239
453;Saxicola torquata;1;25;15;6;2008-03-19 11:20:00;2008-03-19 12:10:00;48;306
454;Emberiza cia;2;40;5;6;2008-03-19 11:20:00;2008-03-19 12:10:00;48;466
455;Serinus serinus;1;120;25;6;2008-03-19 11:20:00;2008-03-19 12:10:00;48;442
456;Fringilla coelebs;1;100;25;6;2008-03-19 11:20:00;2008-03-19 12:10:00;48;436
457;Turdus merula;1;280;15;6;2008-03-19 11:20:00;2008-03-19 12:10:00;48;293
458;Turdus torquatus;3;290;15;6;2008-03-19 11:20:00;2008-03-19 12:10:00;48;294
459;Carduelis carduelis;2;320;5;6;2008-03-19 11:20:00;2008-03-19 12:10:00;48;446
460;Phoenicurus ochruros;1;330;15;6;2008-03-19 11:20:00;2008-03-19 12:10:00;48;304
461;Erithacus rubecula;1;360;15;6;2008-03-19 11:20:00;2008-03-19 12:10:00;48;296
462;Pica pica;1;500;45;6;2008-03-19 11:20:00;2008-03-19 12:10:00;48;431
463;Emberiza cia;2;530;5;6;2008-03-19 11:20:00;2008-03-19 12:10:00;48;466
464;Aegithalos caudatus;1;520;5;6;2008-03-19 11:20:00;2008-03-19 12:10:00;48;380
465;Pica pica;1;970;45;6;2008-03-19 11:20:00;2008-03-19 12:10:00;48;431
466;Turdus torquatus;2;1030;5;6;2008-03-19 11:20:00;2008-03-19 12:10:00;48;294
467;Turdus torquatus;1;1150;5;6;2008-03-19 11:20:00;2008-03-19 12:10:00;48;294
468;Periparus ater;1;1400;5;6;2008-03-19 11:20:00;2008-03-19 12:10:00;48;373
469;Periparus ater;1;1400;25;6;2008-03-19 11:20:00;2008-03-19 12:10:00;48;373
470;Columba palumbus;1;2000;35;6;2008-03-19 11:20:00;2008-03-19 12:10:00;48;796
471;Pica pica;1;2250;5;6;2008-03-19 11:20:00;2008-03-19 12:10:00;48;431
472;Lullula arborea;3;190;45;10;2008-03-12 10:30:00;2008-03-12 11:49:00;49;236
473;Turdus torquatus;3;440;45;10;2008-03-12 10:30:00;2008-03-12 11:49:00;49;294
474;Turdus torquatus;1;450;35;10;2008-03-12 10:30:00;2008-03-12 11:49:00;49;294
475;Alectoris rufa;2;590;5;10;2008-03-12 10:30:00;2008-03-12 11:49:00;49;747
476;Turdus torquatus;2;600;45;10;2008-03-12 10:30:00;2008-03-12 11:49:00;49;294
477;Phoenicurus ochruros;1;580;45;10;2008-03-12 10:30:00;2008-03-12 11:49:00;49;304
478;Phoenicurus ochruros;1;680;5;10;2008-03-12 10:30:00;2008-03-12 11:49:00;49;304
479;Lullula arborea;1;680;5;10;2008-03-12 10:30:00;2008-03-12 11:49:00;49;236
480;Phoenicurus ochruros;2;800;5;10;2008-03-12 10:30:00;2008-03-12 11:49:00;49;304
481;Turdus torquatus;2;820;5;10;2008-03-12 10:30:00;2008-03-12 11:49:00;49;294
482;Phoenicurus ochruros;1;910;35;10;2008-03-12 10:30:00;2008-03-12 11:49:00;49;304
483;Saxicola torquata;1;1000;15;10;2008-03-12 10:30:00;2008-03-12 11:49:00;49;306
484;Lullula arborea;2;1050;15;10;2008-03-12 10:30:00;2008-03-12 11:49:00;49;236
485;Turdus torquatus;1;1480;5;10;2008-03-12 10:30:00;2008-03-12 11:49:00;49;294
486;Turdus torquatus;1;1550;5;10;2008-03-12 10:30:00;2008-03-12 11:49:00;49;294
487;Fringilla coelebs;2;1640;45;10;2008-03-12 10:30:00;2008-03-12 11:49:00;49;436
488;Turdus torquatus;2;1800;45;10;2008-03-12 10:30:00;2008-03-12 11:49:00;49;294
489;Lullula arborea;1;1800;45;10;2008-03-12 10:30:00;2008-03-12 11:49:00;49;236
490;Turdus torquatus;2;1870;5;10;2008-03-12 10:30:00;2008-03-12 11:49:00;49;294
491;Turdus torquatus;5;1960;5;10;2008-03-12 10:30:00;2008-03-12 11:49:00;49;294
492;Alectoris rufa;2;2020;45;10;2008-03-12 10:30:00;2008-03-12 11:49:00;49;747
493;Turdus torquatus;2;2090;45;10;2008-03-12 10:30:00;2008-03-12 11:49:00;49;294
494;Phoenicurus ochruros;1;2100;25;10;2008-03-12 10:30:00;2008-03-12 11:49:00;49;304
495;Turdus torquatus;2;2150;45;10;2008-03-12 10:30:00;2008-03-12 11:49:00;49;294
496;Turdus torquatus;6;2230;15;10;2008-03-12 10:30:00;2008-03-12 11:49:00;49;294
497;Phoenicurus ochruros;1;2200;5;10;2008-03-12 10:30:00;2008-03-12 11:49:00;49;304
498;Turdus torquatus;6;2320;5;10;2008-03-12 10:30:00;2008-03-12 11:49:00;49;294
499;Phoenicurus ochruros;2;2370;45;10;2008-03-12 10:30:00;2008-03-12 11:49:00;49;304
500;Alauda arvensis;1;100;45;10;2008-03-19 09:00:00;2008-03-19 09:46:00;50;234
501;Emberiza cia;1;315;45;10;2008-03-19 09:00:00;2008-03-19 09:46:00;50;466
502;Lullula arborea;3;400;15;10;2008-03-19 09:00:00;2008-03-19 09:46:00;50;236
503;Phoenicurus ochruros;1;450;5;10;2008-03-19 09:00:00;2008-03-19 09:46:00;50;304
504;Phoenicurus ochruros;1;470;25;10;2008-03-19 09:00:00;2008-03-19 09:46:00;50;304
505;Turdus torquatus;1;1710;45;10;2008-03-19 09:00:00;2008-03-19 09:46:00;50;294
506;Turdus torquatus;3;1420;35;10;2008-03-19 09:00:00;2008-03-19 09:46:00;50;294
507;Turdus torquatus;3;2100;15;10;2008-03-19 09:00:00;2008-03-19 09:46:00;50;294
508;Turdus torquatus;1;2350;45;10;2008-03-19 09:00:00;2008-03-19 09:46:00;50;294
509;Turdus torquatus;4;2400;25;10;2008-03-19 09:00:00;2008-03-19 09:46:00;50;294
510;Certhia brachydactyla;2;80;5;9;2008-03-13 16:49:00;2008-03-13 17:58:00;51;392
511;Fringilla coelebs;4;110;15;9;2008-03-13 16:49:00;2008-03-13 17:58:00;51;436
512;Fringilla coelebs;6;160;5;9;2008-03-13 16:49:00;2008-03-13 17:58:00;51;436
513;Alauda arvensis;1;160;5;9;2008-03-13 16:49:00;2008-03-13 17:58:00;51;234
514;Turdus viscivorus;2;320;5;9;2008-03-13 16:49:00;2008-03-13 17:58:00;51;289
515;Lullula arborea;1;405;15;9;2008-03-13 16:49:00;2008-03-13 17:58:00;51;236
516;Fringilla coelebs;2;475;5;9;2008-03-13 16:49:00;2008-03-13 17:58:00;51;436
517;Fringilla coelebs;1;530;5;9;2008-03-13 16:49:00;2008-03-13 17:58:00;51;436
518;Aegithalos caudatus;2;550;5;9;2008-03-13 16:49:00;2008-03-13 17:58:00;51;380
519;Parus major;2;550;5;9;2008-03-13 16:49:00;2008-03-13 17:58:00;51;371
520;Parus major;2;590;15;9;2008-03-13 16:49:00;2008-03-13 17:58:00;51;371
521;Emberiza cia;3;670;5;9;2008-03-13 16:49:00;2008-03-13 17:58:00;51;466
522;Parus major;1;670;5;9;2008-03-13 16:49:00;2008-03-13 17:58:00;51;371
523;Emberiza cia;1;718;5;9;2008-03-13 16:49:00;2008-03-13 17:58:00;51;466
524;Emberiza cia;4;820;5;9;2008-03-13 16:49:00;2008-03-13 17:58:00;51;466
525;Prunella modularis;6;820;5;9;2008-03-13 16:49:00;2008-03-13 17:58:00;51;285
526;Aegithalos caudatus;2;1220;5;9;2008-03-13 16:49:00;2008-03-13 17:58:00;51;380
527;Parus major;1;1270;5;9;2008-03-13 16:49:00;2008-03-13 17:58:00;51;371
528;Phoenicurus ochruros;2;1310;5;9;2008-03-13 16:49:00;2008-03-13 17:58:00;51;304
529;Turdus merula;1;1340;5;9;2008-03-13 16:49:00;2008-03-13 17:58:00;51;293
530;Phoenicurus ochruros;1;1370;5;9;2008-03-13 16:49:00;2008-03-13 17:58:00;51;304
531;Alectoris rufa;2;1620;5;9;2008-03-13 16:49:00;2008-03-13 17:58:00;51;747
532;Garrulus glandarius;1;1660;45;9;2008-03-13 16:49:00;2008-03-13 17:58:00;51;433
533;Cyanistes caeruleus;1;1810;5;9;2008-03-13 16:49:00;2008-03-13 17:58:00;51;375
534;Alectoris rufa;1;1930;5;9;2008-03-13 16:49:00;2008-03-13 17:58:00;51;747
535;Alectoris rufa;2;2130;5;9;2008-03-13 16:49:00;2008-03-13 17:58:00;51;747
536;Turdus viscivorus;1;2130;5;9;2008-03-13 16:49:00;2008-03-13 17:58:00;51;289
537;Certhia brachydactyla;1;2130;5;9;2008-03-13 16:49:00;2008-03-13 17:58:00;51;392
538;Parus major;2;2130;5;9;2008-03-13 16:49:00;2008-03-13 17:58:00;51;371
539;Turdus merula;1;2190;5;9;2008-03-13 16:49:00;2008-03-13 17:58:00;51;293
540;Parus major;1;2260;15;9;2008-03-13 16:49:00;2008-03-13 17:58:00;51;371
541;Cyanistes caeruleus;1;2340;5;9;2008-03-13 16:49:00;2008-03-13 17:58:00;51;375
542;Emberiza cia;3;2370;5;9;2008-03-13 16:49:00;2008-03-13 17:58:00;51;466
543;Fringilla coelebs;1;40;5;9;2008-03-26 09:58:00;2008-03-26 11:20:00;52;436
544;Turdus merula;1;54;5;9;2008-03-26 09:58:00;2008-03-26 11:20:00;52;293
545;Aegithalos caudatus;1;95;5;9;2008-03-26 09:58:00;2008-03-26 11:20:00;52;380
546;Turdus merula;1;110;15;9;2008-03-26 09:58:00;2008-03-26 11:20:00;52;293
547;Fringilla coelebs;1;120;15;9;2008-03-26 09:58:00;2008-03-26 11:20:00;52;436
548;Cyanistes caeruleus;1;100;5;9;2008-03-26 09:58:00;2008-03-26 11:20:00;52;375
549;Serinus serinus;1;145;15;9;2008-03-26 09:58:00;2008-03-26 11:20:00;52;442
550;Fringilla coelebs;1;170;5;9;2008-03-26 09:58:00;2008-03-26 11:20:00;52;436
551;Aegithalos caudatus;1;170;5;9;2008-03-26 09:58:00;2008-03-26 11:20:00;52;380
552;Certhia brachydactyla;1;200;5;9;2008-03-26 09:58:00;2008-03-26 11:20:00;52;392
553;Cyanistes caeruleus;1;275;5;9;2008-03-26 09:58:00;2008-03-26 11:20:00;52;375
554;Fringilla coelebs;2;285;5;9;2008-03-26 09:58:00;2008-03-26 11:20:00;52;436
555;Columba palumbus;2;350;5;9;2008-03-26 09:58:00;2008-03-26 11:20:00;52;796
556;Phoenicurus ochruros;1;410;5;9;2008-03-26 09:58:00;2008-03-26 11:20:00;52;304
557;Turdus viscivorus;2;560;5;9;2008-03-26 09:58:00;2008-03-26 11:20:00;52;289
558;Phoenicurus ochruros;1;560;5;9;2008-03-26 09:58:00;2008-03-26 11:20:00;52;304
559;Phoenicurus ochruros;1;480;5;9;2008-03-26 09:58:00;2008-03-26 11:20:00;52;304
560;Phoenicurus ochruros;1;490;5;9;2008-03-26 09:58:00;2008-03-26 11:20:00;52;304
561;Emberiza cirlus;1;540;5;9;2008-03-26 09:58:00;2008-03-26 11:20:00;52;464
562;Phoenicurus ochruros;1;585;5;9;2008-03-26 09:58:00;2008-03-26 11:20:00;52;304
563;Parus major;1;690;25;9;2008-03-26 09:58:00;2008-03-26 11:20:00;52;371
564;Phoenicurus ochruros;1;740;5;9;2008-03-26 09:58:00;2008-03-26 11:20:00;52;304
565;Phoenicurus ochruros;3;998;5;9;2008-03-26 09:58:00;2008-03-26 11:20:00;52;304
566;Phoenicurus ochruros;1;1050;5;9;2008-03-26 09:58:00;2008-03-26 11:20:00;52;304
567;Phoenicurus ochruros;1;1100;5;9;2008-03-26 09:58:00;2008-03-26 11:20:00;52;304
568;Cyanistes caeruleus;3;1140;5;9;2008-03-26 09:58:00;2008-03-26 11:20:00;52;375
569;Emberiza cia;2;1290;5;9;2008-03-26 09:58:00;2008-03-26 11:20:00;52;466
